Variable_ID,Variable_Name,Source_Table,Source_Field_or_Code,Category_ID,Derivation,Window,Unit,Entity_Level,Reference_Time,Missing_Rule,Definition_Version,Availability_Status,Reason
theca_diameter__lag3,관부 직경 lag3,sfkr_pvsn_grow,theca_diameter,CAT_012,lag 3,3 surveys,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll2_mean,관부 직경 roll2_mean,sfkr_pvsn_grow,theca_diameter,CAT_012,mean,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll2_std,관부 직경 roll2_std,sfkr_pvsn_grow,theca_diameter,CAT_012,std; ddof=0,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll2_min,관부 직경 roll2_min,sfkr_pvsn_grow,theca_diameter,CAT_012,min,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll2_max,관부 직경 roll2_max,sfkr_pvsn_grow,theca_diameter,CAT_012,max,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll2_slope,관부 직경 roll2_slope,sfkr_pvsn_grow,theca_diameter,CAT_012,slope; per calendar day,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll3_mean,관부 직경 roll3_mean,sfkr_pvsn_grow,theca_diameter,CAT_012,mean,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll3_std,관부 직경 roll3_std,sfkr_pvsn_grow,theca_diameter,CAT_012,std; ddof=0,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll3_min,관부 직경 roll3_min,sfkr_pvsn_grow,theca_diameter,CAT_012,min,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll3_max,관부 직경 roll3_max,sfkr_pvsn_grow,theca_diameter,CAT_012,max,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll3_slope,관부 직경 roll3_slope,sfkr_pvsn_grow,theca_diameter,CAT_012,slope; per calendar day,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll4_mean,관부 직경 roll4_mean,sfkr_pvsn_grow,theca_diameter,CAT_012,mean,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll4_std,관부 직경 roll4_std,sfkr_pvsn_grow,theca_diameter,CAT_012,std; ddof=0,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll4_min,관부 직경 roll4_min,sfkr_pvsn_grow,theca_diameter,CAT_012,min,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll4_max,관부 직경 roll4_max,sfkr_pvsn_grow,theca_diameter,CAT_012,max,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
theca_diameter__roll4_slope,관부 직경 roll4_slope,sfkr_pvsn_grow,theca_diameter,CAT_012,slope; per calendar day,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__current,생장 길이 current,sfkr_pvsn_grow,grow_length,CAT_012,current valid observation,current,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__delta,생장 길이 delta,sfkr_pvsn_grow,grow_length,CAT_012,current minus previous,1 survey,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__delta_per_day,생장 길이 delta_per_day,sfkr_pvsn_grow,grow_length,CAT_012,delta / positive elapsed days,1 survey,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__lag1,생장 길이 lag1,sfkr_pvsn_grow,grow_length,CAT_012,lag 1,1 surveys,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__lag2,생장 길이 lag2,sfkr_pvsn_grow,grow_length,CAT_012,lag 2,2 surveys,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__lag3,생장 길이 lag3,sfkr_pvsn_grow,grow_length,CAT_012,lag 3,3 surveys,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll2_mean,생장 길이 roll2_mean,sfkr_pvsn_grow,grow_length,CAT_012,mean,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll2_std,생장 길이 roll2_std,sfkr_pvsn_grow,grow_length,CAT_012,std; ddof=0,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll2_min,생장 길이 roll2_min,sfkr_pvsn_grow,grow_length,CAT_012,min,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll2_max,생장 길이 roll2_max,sfkr_pvsn_grow,grow_length,CAT_012,max,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll2_slope,생장 길이 roll2_slope,sfkr_pvsn_grow,grow_length,CAT_012,slope; per calendar day,2 valid surveys including current; min_periods=2,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll3_mean,생장 길이 roll3_mean,sfkr_pvsn_grow,grow_length,CAT_012,mean,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll3_std,생장 길이 roll3_std,sfkr_pvsn_grow,grow_length,CAT_012,std; ddof=0,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll3_min,생장 길이 roll3_min,sfkr_pvsn_grow,grow_length,CAT_012,min,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll3_max,생장 길이 roll3_max,sfkr_pvsn_grow,grow_length,CAT_012,max,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll3_slope,생장 길이 roll3_slope,sfkr_pvsn_grow,grow_length,CAT_012,slope; per calendar day,3 valid surveys including current; min_periods=3,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll4_mean,생장 길이 roll4_mean,sfkr_pvsn_grow,grow_length,CAT_012,mean,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll4_std,생장 길이 roll4_std,sfkr_pvsn_grow,grow_length,CAT_012,std; ddof=0,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
grow_length__roll4_min,생장 길이 roll4_min,sfkr_pvsn_grow,grow_length,CAT_012,min,4 valid surveys including current; min_periods=4,source unit requires verification,individual,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,measurement unit/provenance must be verified
